hour,linkID,pollutantID,emrate,emquant
2,2,91,0.0,0.0  
2,3,91,0.0,0.0  
2,4,91,0.0,0.0  
2,5,91,0.0,0.0  
2,7,91,0.0,0.0  
2,8,91,0.0,0.0  
2,10,91,0.0,0.0  
2,11,91,0.0,0.0  
2,13,91,0.0,0.0  
2,14,91,0.0,0.0  
2,16,91,0.0,0.0  
2,18,91,0.0,0.0  
2,20,91,0.0,0.0  
2,21,91,0.0,0.0  
2,22,91,0.0,0.0  
2,23,91,0.0,0.0  
2,24,91,0.0,0.0  
2,25,91,0.0,0.0  
2,26,91,0.0,0.0  
2,28,91,0.0,0.0  
2,29,91,0.0,0.0  
2,32,91,0.0,0.0  
2,34,91,0.0,0.0  
2,35,91,0.0,0.0  
2,36,91,0.0,0.0  
2,37,91,0.0,0.0  
2,38,91,0.0,0.0  
2,41,91,0.0,0.0  
2,43,91,0.0,0.0  
2,44,91,0.0,0.0  
2,45,91,0.0,0.0  
2,47,91,0.0,0.0  
2,49,91,0.0,0.0  
2,53,91,0.0,0.0  
2,55,91,0.0,0.0  
2,57,91,0.0,0.0  
2,58,91,0.0,0.0  
2,59,91,0.0,0.0  
2,61,91,0.0,0.0  
2,63,91,0.0,0.0  
2,64,91,0.0,0.0  
2,65,91,0.0,0.0  
2,66,91,0.0,0.0  
2,67,91,0.0,0.0  
2,69,91,0.0,0.0  
2,70,91,0.0,0.0  
2,75,91,0.0,0.0  
2,77,91,0.0,0.0  
2,78,91,0.0,0.0  
2,81,91,0.0,0.0  
2,82,91,0.0,0.0  
2,83,91,0.0,0.0  
2,85,91,0.0,0.0  
2,87,91,0.0,0.0  
2,93,91,0.0,0.0  
2,94,91,0.0,0.0  
2,95,91,0.0,0.0  
2,98,91,0.0,0.0  
2,100,91,0.0,0.0  
2,102,91,0.0,0.0  
2,107,91,0.0,0.0  
2,108,91,0.0,0.0  
2,110,91,0.0,0.0  
2,115,91,0.0,0.0  
2,116,91,0.0,0.0  
2,117,91,0.0,0.0  
2,118,91,0.0,0.0  
2,119,91,0.0,0.0  
2,120,91,0.0,0.0  
2,122,91,0.0,0.0  
2,125,91,0.0,0.0  
2,127,91,0.0,0.0  
2,129,91,0.0,0.0  
2,131,91,0.0,0.0  
2,133,91,0.0,0.0  
2,134,91,0.0,0.0  
2,136,91,0.0,0.0  
2,139,91,0.0,0.0  
2,141,91,0.0,0.0  
2,142,91,0.0,0.0  
2,143,91,0.0,0.0  
2,144,91,0.0,0.0  
2,145,91,0.0,0.0  
2,146,91,0.0,0.0  
2,147,91,0.0,0.0  
2,150,91,0.0,0.0  
2,152,91,0.0,0.0  
2,153,91,0.0,0.0  
2,154,91,0.0,0.0  
2,155,91,0.0,0.0  
2,157,91,0.0,0.0  
2,158,91,0.0,0.0  
2,159,91,0.0,0.0  
2,160,91,0.0,0.0  
2,161,91,0.0,0.0  
2,164,91,0.0,0.0  
2,167,91,0.0,0.0  
2,168,91,0.0,0.0  
2,189,91,0.0,0.0  
2,191,91,0.0,0.0  
2,193,91,0.0,0.0  
2,194,91,0.0,0.0  
2,197,91,0.0,0.0  
2,198,91,0.0,0.0  
2,199,91,0.0,0.0  
2,200,91,0.0,0.0  
2,202,91,0.0,0.0  
2,205,91,0.0,0.0  
2,207,91,0.0,0.0  
2,209,91,0.0,0.0  
2,214,91,0.0,0.0  
2,215,91,0.0,0.0  
2,216,91,0.0,0.0  
2,217,91,0.0,0.0  
2,218,91,0.0,0.0  
2,220,91,0.0,0.0  
2,222,91,0.0,0.0  
2,223,91,0.0,0.0  
2,224,91,0.0,0.0  
2,225,91,0.0,0.0  
2,227,91,0.0,0.0  
2,230,91,0.0,0.0  
2,231,91,0.0,0.0  
2,238,91,0.0,0.0  
2,239,91,0.0,0.0  
2,242,91,0.0,0.0  
2,249,91,0.0,0.0  
2,250,91,0.0,0.0  
2,251,91,0.0,0.0  
2,252,91,0.0,0.0  
2,258,91,0.0,0.0  
2,259,91,0.0,0.0  
2,260,91,0.0,0.0  
2,261,91,0.0,0.0  
2,262,91,0.0,0.0  
2,264,91,0.0,0.0  
2,265,91,0.0,0.0  
2,266,91,0.0,0.0  
2,267,91,0.0,0.0  
2,269,91,0.0,0.0  
2,270,91,0.0,0.0  
2,271,91,0.0,0.0  
2,273,91,0.0,0.0  
2,274,91,0.0,0.0  
2,275,91,0.0,0.0  
2,277,91,0.0,0.0  
2,279,91,0.0,0.0  
2,280,91,0.0,0.0  
2,284,91,0.0,0.0  
2,285,91,0.0,0.0  
2,288,91,0.0,0.0  
2,289,91,0.0,0.0  
2,290,91,0.0,0.0  
2,292,91,0.0,0.0  
2,293,91,0.0,0.0  
2,294,91,0.0,0.0  
2,297,91,0.0,0.0  
2,299,91,0.0,0.0  
2,302,91,0.0,0.0  
2,303,91,0.0,0.0  
2,305,91,0.0,0.0  
2,307,91,0.0,0.0  
2,308,91,0.0,0.0  
2,310,91,0.0,0.0  
2,312,91,0.0,0.0  
2,315,91,0.0,0.0  
2,316,91,0.0,0.0  
2,318,91,0.0,0.0  
2,325,91,0.0,0.0  
2,328,91,0.0,0.0  
2,330,91,0.0,0.0  
2,331,91,0.0,0.0  
2,333,91,0.0,0.0  
2,337,91,0.0,0.0  
2,339,91,0.0,0.0  
2,341,91,0.0,0.0  
2,342,91,0.0,0.0  
2,343,91,0.0,0.0  
2,344,91,0.0,0.0  
2,345,91,0.0,0.0  
2,350,91,0.0,0.0  
2,351,91,0.0,0.0  
2,353,91,0.0,0.0  
2,354,91,0.0,0.0  
2,355,91,0.0,0.0  
2,356,91,0.0,0.0  
2,357,91,0.0,0.0  
2,358,91,0.0,0.0  
2,360,91,0.0,0.0  
2,362,91,0.0,0.0  
2,363,91,0.0,0.0  
2,364,91,0.0,0.0  
2,366,91,0.0,0.0  
2,369,91,0.0,0.0  
2,370,91,0.0,0.0  
2,372,91,0.0,0.0  
2,374,91,0.0,0.0  
2,375,91,0.0,0.0  
2,376,91,0.0,0.0  
2,377,91,0.0,0.0  
2,378,91,0.0,0.0  
2,379,91,0.0,0.0  
2,383,91,0.0,0.0  
2,384,91,0.0,0.0  
2,385,91,0.0,0.0  
2,386,91,0.0,0.0  
2,388,91,0.0,0.0  
2,394,91,0.0,0.0  
2,397,91,0.0,0.0  
2,399,91,0.0,0.0  
2,400,91,0.0,0.0  
2,402,91,0.0,0.0  
2,404,91,0.0,0.0  
2,405,91,0.0,0.0  
2,407,91,0.0,0.0  
2,409,91,0.0,0.0  
2,414,91,0.0,0.0  
2,415,91,0.0,0.0  
2,417,91,0.0,0.0  
2,419,91,0.0,0.0  
2,425,91,0.0,0.0  
2,426,91,0.0,0.0  
2,427,91,0.0,0.0  
2,428,91,0.0,0.0  
2,429,91,0.0,0.0  
2,430,91,0.0,0.0  
2,431,91,0.0,0.0  
2,433,91,0.0,0.0  
2,435,91,0.0,0.0  
2,436,91,0.0,0.0  
2,437,91,0.0,0.0  
2,439,91,0.0,0.0  
2,441,91,0.0,0.0  
2,442,91,0.0,0.0  
2,443,91,0.0,0.0  
2,444,91,0.0,0.0  
2,445,91,0.0,0.0  
2,447,91,0.0,0.0  
2,449,91,0.0,0.0  
2,450,91,0.0,0.0  
2,451,91,0.0,0.0  
2,452,91,0.0,0.0  
2,453,91,0.0,0.0  
2,454,91,0.0,0.0  
2,457,91,0.0,0.0  
2,458,91,0.0,0.0  
2,460,91,0.0,0.0  
2,461,91,0.0,0.0  
2,463,91,0.0,0.0  
2,464,91,0.0,0.0  
2,465,91,0.0,0.0  
2,466,91,0.0,0.0  
2,467,91,0.0,0.0  
2,468,91,0.0,0.0  
2,469,91,0.0,0.0  
2,470,91,0.0,0.0  
2,471,91,0.0,0.0  
2,478,91,0.0,0.0  
2,480,91,0.0,0.0  
2,482,91,0.0,0.0  
2,485,91,0.0,0.0  
2,490,91,0.0,0.0  
2,491,91,0.0,0.0  
2,492,91,0.0,0.0  
2,493,91,0.0,0.0  
2,494,91,0.0,0.0  
2,495,91,0.0,0.0  
2,496,91,0.0,0.0  
2,497,91,0.0,0.0  
2,503,91,0.0,0.0  
2,506,91,0.0,0.0  
2,507,91,0.0,0.0  
2,509,91,0.0,0.0  
2,510,91,0.0,0.0  
2,511,91,0.0,0.0  
2,513,91,0.0,0.0  
2,515,91,0.0,0.0  
2,525,91,0.0,0.0  
2,526,91,0.0,0.0  
2,527,91,0.0,0.0  
2,528,91,0.0,0.0  
2,530,91,0.0,0.0  
2,531,91,0.0,0.0  
2,532,91,0.0,0.0  
2,534,91,0.0,0.0  
2,535,91,0.0,0.0  
2,536,91,0.0,0.0  
2,543,91,0.0,0.0  
2,545,91,0.0,0.0  
2,547,91,0.0,0.0  
2,548,91,0.0,0.0  
2,553,91,0.0,0.0  
2,558,91,0.0,0.0  
2,559,91,0.0,0.0  
2,560,91,0.0,0.0  
2,571,91,0.0,0.0  
2,576,91,0.0,0.0  
2,589,91,0.0,0.0  
2,590,91,0.0,0.0  
2,591,91,0.0,0.0  
2,592,91,0.0,0.0  
2,593,91,0.0,0.0  
2,595,91,0.0,0.0  
2,602,91,0.0,0.0  
2,604,91,0.0,0.0  
2,605,91,0.0,0.0  
2,606,91,0.0,0.0  
2,608,91,0.0,0.0  
2,618,91,0.0,0.0  
2,619,91,0.0,0.0  
2,622,91,0.0,0.0  
2,623,91,0.0,0.0  
2,630,91,0.0,0.0  
2,632,91,0.0,0.0  
2,634,91,0.0,0.0  
2,636,91,0.0,0.0  
2,637,91,0.0,0.0  
2,639,91,0.0,0.0  
2,646,91,0.0,0.0  
2,648,91,0.0,0.0  
2,650,91,0.0,0.0  
2,657,91,0.0,0.0  
2,659,91,0.0,0.0  
2,661,91,0.0,0.0  
2,663,91,0.0,0.0  
2,665,91,0.0,0.0  
2,667,91,0.0,0.0  
2,668,91,0.0,0.0  
