hour,linkID,pollutantID,emrate,emquant
14,2,91,0.0,0.0  
14,3,91,0.0,0.0  
14,4,91,0.0,0.0  
14,5,91,0.0,0.0  
14,7,91,0.0,0.0  
14,8,91,0.0,0.0  
14,10,91,0.0,0.0  
14,11,91,0.0,0.0  
14,13,91,0.0,0.0  
14,14,91,0.0,0.0  
14,16,91,0.0,0.0  
14,18,91,0.0,0.0  
14,20,91,0.0,0.0  
14,21,91,0.0,0.0  
14,22,91,0.0,0.0  
14,23,91,0.0,0.0  
14,24,91,0.0,0.0  
14,25,91,0.0,0.0  
14,26,91,0.0,0.0  
14,28,91,0.0,0.0  
14,29,91,0.0,0.0  
14,32,91,0.0,0.0  
14,34,91,0.0,0.0  
14,35,91,0.0,0.0  
14,36,91,0.0,0.0  
14,37,91,0.0,0.0  
14,38,91,0.0,0.0  
14,41,91,0.0,0.0  
14,43,91,0.0,0.0  
14,44,91,0.0,0.0  
14,45,91,0.0,0.0  
14,47,91,0.0,0.0  
14,49,91,0.0,0.0  
14,53,91,0.0,0.0  
14,55,91,0.0,0.0  
14,57,91,0.0,0.0  
14,58,91,0.0,0.0  
14,59,91,0.0,0.0  
14,61,91,0.0,0.0  
14,63,91,0.0,0.0  
14,64,91,0.0,0.0  
14,65,91,0.0,0.0  
14,66,91,0.0,0.0  
14,67,91,0.0,0.0  
14,69,91,0.0,0.0  
14,70,91,0.0,0.0  
14,75,91,0.0,0.0  
14,77,91,0.0,0.0  
14,78,91,0.0,0.0  
14,81,91,0.0,0.0  
14,82,91,0.0,0.0  
14,83,91,0.0,0.0  
14,85,91,0.0,0.0  
14,87,91,0.0,0.0  
14,93,91,0.0,0.0  
14,94,91,0.0,0.0  
14,95,91,0.0,0.0  
14,98,91,0.0,0.0  
14,100,91,0.0,0.0  
14,102,91,0.0,0.0  
14,107,91,0.0,0.0  
14,108,91,0.0,0.0  
14,110,91,0.0,0.0  
14,115,91,0.0,0.0  
14,116,91,0.0,0.0  
14,117,91,0.0,0.0  
14,118,91,0.0,0.0  
14,119,91,0.0,0.0  
14,120,91,0.0,0.0  
14,122,91,0.0,0.0  
14,125,91,0.0,0.0  
14,127,91,0.0,0.0  
14,129,91,0.0,0.0  
14,131,91,0.0,0.0  
14,133,91,0.0,0.0  
14,134,91,0.0,0.0  
14,136,91,0.0,0.0  
14,139,91,0.0,0.0  
14,141,91,0.0,0.0  
14,142,91,0.0,0.0  
14,143,91,0.0,0.0  
14,144,91,0.0,0.0  
14,145,91,0.0,0.0  
14,146,91,0.0,0.0  
14,147,91,0.0,0.0  
14,150,91,0.0,0.0  
14,152,91,0.0,0.0  
14,153,91,0.0,0.0  
14,154,91,0.0,0.0  
14,155,91,0.0,0.0  
14,157,91,0.0,0.0  
14,158,91,0.0,0.0  
14,159,91,0.0,0.0  
14,160,91,0.0,0.0  
14,161,91,0.0,0.0  
14,164,91,0.0,0.0  
14,167,91,0.0,0.0  
14,168,91,0.0,0.0  
14,189,91,0.0,0.0  
14,191,91,0.0,0.0  
14,193,91,0.0,0.0  
14,194,91,0.0,0.0  
14,197,91,0.0,0.0  
14,198,91,0.0,0.0  
14,199,91,0.0,0.0  
14,200,91,0.0,0.0  
