hour,linkID,pollutantID,emrate,emquant
22,2,91,0.0,0.0  
22,3,91,0.0,0.0  
22,4,91,0.0,0.0  
22,5,91,0.0,0.0  
22,7,91,0.0,0.0  
22,8,91,0.0,0.0  
22,10,91,0.0,0.0  
22,11,91,0.0,0.0  
22,13,91,0.0,0.0  
22,14,91,0.0,0.0  
22,16,91,0.0,0.0  
22,18,91,0.0,0.0  
22,20,91,0.0,0.0  
22,21,91,0.0,0.0  
22,22,91,0.0,0.0  
22,23,91,0.0,0.0  
22,24,91,0.0,0.0  
22,25,91,0.0,0.0  
22,26,91,0.0,0.0  
22,28,91,0.0,0.0  
22,29,91,0.0,0.0  
22,32,91,0.0,0.0  
22,34,91,0.0,0.0  
22,35,91,0.0,0.0  
22,36,91,0.0,0.0  
22,37,91,0.0,0.0  
22,38,91,0.0,0.0  
22,41,91,0.0,0.0  
22,43,91,0.0,0.0  
22,44,91,0.0,0.0  
22,45,91,0.0,0.0  
22,47,91,0.0,0.0  
22,49,91,0.0,0.0  
22,53,91,0.0,0.0  
22,55,91,0.0,0.0  
22,57,91,0.0,0.0  
22,58,91,0.0,0.0  
22,59,91,0.0,0.0  
22,61,91,0.0,0.0  
22,63,91,0.0,0.0  
22,64,91,0.0,0.0  
22,65,91,0.0,0.0  
22,66,91,0.0,0.0  
22,67,91,0.0,0.0  
22,69,91,0.0,0.0  
22,70,91,0.0,0.0  
22,75,91,0.0,0.0  
22,77,91,0.0,0.0  
22,78,91,0.0,0.0  
22,81,91,0.0,0.0  
22,82,91,0.0,0.0  
22,83,91,0.0,0.0  
22,85,91,0.0,0.0  
22,87,91,0.0,0.0  
22,93,91,0.0,0.0  
22,94,91,0.0,0.0  
22,95,91,0.0,0.0  
22,98,91,0.0,0.0  
22,100,91,0.0,0.0  
22,102,91,0.0,0.0  
22,107,91,0.0,0.0  
22,108,91,0.0,0.0  
22,110,91,0.0,0.0  
22,115,91,0.0,0.0  
22,116,91,0.0,0.0  
22,117,91,0.0,0.0  
22,118,91,0.0,0.0  
22,119,91,0.0,0.0  
22,120,91,0.0,0.0  
22,122,91,0.0,0.0  
22,125,91,0.0,0.0  
22,127,91,0.0,0.0  
22,129,91,0.0,0.0  
22,131,91,0.0,0.0  
22,133,91,0.0,0.0  
22,134,91,0.0,0.0  
22,136,91,0.0,0.0  
22,139,91,0.0,0.0  
22,141,91,0.0,0.0  
22,142,91,0.0,0.0  
22,143,91,0.0,0.0  
22,144,91,0.0,0.0  
22,145,91,0.0,0.0  
22,146,91,0.0,0.0  
22,147,91,0.0,0.0  
22,150,91,0.0,0.0  
22,152,91,0.0,0.0  
22,153,91,0.0,0.0  
22,154,91,0.0,0.0  
22,155,91,0.0,0.0  
22,157,91,0.0,0.0  
22,158,91,0.0,0.0  
22,159,91,0.0,0.0  
22,160,91,0.0,0.0  
22,161,91,0.0,0.0  
22,164,91,0.0,0.0  
22,167,91,0.0,0.0  
22,168,91,0.0,0.0  
22,189,91,0.0,0.0  
