hour,linkID,pollutantID,emrate,emquant
19,2,91,0.0,0.0  
19,3,91,0.0,0.0  
19,4,91,0.0,0.0  
19,5,91,0.0,0.0  
19,7,91,0.0,0.0  
19,8,91,0.0,0.0  
19,10,91,0.0,0.0  
19,11,91,0.0,0.0  
19,13,91,0.0,0.0  
19,14,91,0.0,0.0  
19,16,91,0.0,0.0  
19,18,91,0.0,0.0  
19,20,91,0.0,0.0  
19,21,91,0.0,0.0  
19,22,91,0.0,0.0  
19,23,91,0.0,0.0  
19,24,91,0.0,0.0  
19,25,91,0.0,0.0  
19,26,91,0.0,0.0  
19,28,91,0.0,0.0  
19,29,91,0.0,0.0  
19,32,91,0.0,0.0  
19,34,91,0.0,0.0  
19,35,91,0.0,0.0  
19,36,91,0.0,0.0  
19,37,91,0.0,0.0  
19,38,91,0.0,0.0  
19,41,91,0.0,0.0  
19,43,91,0.0,0.0  
19,44,91,0.0,0.0  
19,45,91,0.0,0.0  
19,47,91,0.0,0.0  
19,49,91,0.0,0.0  
19,53,91,0.0,0.0  
19,55,91,0.0,0.0  
19,57,91,0.0,0.0  
19,58,91,0.0,0.0  
19,59,91,0.0,0.0  
19,61,91,0.0,0.0  
19,63,91,0.0,0.0  
19,64,91,0.0,0.0  
19,65,91,0.0,0.0  
19,66,91,0.0,0.0  
19,67,91,0.0,0.0  
19,69,91,0.0,0.0  
19,70,91,0.0,0.0  
19,75,91,0.0,0.0  
19,77,91,0.0,0.0  
19,78,91,0.0,0.0  
19,81,91,0.0,0.0  
19,82,91,0.0,0.0  
19,83,91,0.0,0.0  
19,85,91,0.0,0.0  
19,87,91,0.0,0.0  
19,93,91,0.0,0.0  
19,94,91,0.0,0.0  
19,95,91,0.0,0.0  
19,98,91,0.0,0.0  
19,100,91,0.0,0.0  
19,102,91,0.0,0.0  
19,107,91,0.0,0.0  
19,108,91,0.0,0.0  
19,110,91,0.0,0.0  
19,115,91,0.0,0.0  
19,116,91,0.0,0.0  
19,117,91,0.0,0.0  
19,118,91,0.0,0.0  
19,119,91,0.0,0.0  
19,120,91,0.0,0.0  
19,122,91,0.0,0.0  
19,125,91,0.0,0.0  
19,127,91,0.0,0.0  
19,129,91,0.0,0.0  
19,131,91,0.0,0.0  
19,133,91,0.0,0.0  
19,134,91,0.0,0.0  
19,136,91,0.0,0.0  
19,139,91,0.0,0.0  
19,141,91,0.0,0.0  
19,142,91,0.0,0.0  
19,143,91,0.0,0.0  
19,144,91,0.0,0.0  
19,145,91,0.0,0.0  
19,146,91,0.0,0.0  
19,147,91,0.0,0.0  
19,150,91,0.0,0.0  
19,152,91,0.0,0.0  
19,153,91,0.0,0.0  
19,154,91,0.0,0.0  
19,155,91,0.0,0.0  
19,157,91,0.0,0.0  
19,158,91,0.0,0.0  
19,159,91,0.0,0.0  
19,160,91,0.0,0.0  
19,161,91,0.0,0.0  
