hour,linkID,pollutantID,emrate,emquant
6,2,91,0.0,0.0  
6,3,91,0.0,0.0  
6,4,91,0.0,0.0  
6,5,91,0.0,0.0  
6,7,91,0.0,0.0  
6,8,91,0.0,0.0  
6,10,91,0.0,0.0  
6,11,91,0.0,0.0  
6,13,91,0.0,0.0  
6,14,91,0.0,0.0  
6,16,91,0.0,0.0  
6,18,91,0.0,0.0  
6,20,91,0.0,0.0  
6,21,91,0.0,0.0  
6,22,91,0.0,0.0  
6,23,91,0.0,0.0  
6,24,91,0.0,0.0  
6,25,91,0.0,0.0  
6,26,91,0.0,0.0  
6,28,91,0.0,0.0  
6,29,91,0.0,0.0  
6,32,91,0.0,0.0  
6,34,91,0.0,0.0  
6,35,91,0.0,0.0  
6,36,91,0.0,0.0  
6,37,91,0.0,0.0  
6,38,91,0.0,0.0  
6,41,91,0.0,0.0  
6,43,91,0.0,0.0  
6,44,91,0.0,0.0  
6,45,91,0.0,0.0  
6,47,91,0.0,0.0  
6,49,91,0.0,0.0  
6,53,91,0.0,0.0  
6,55,91,0.0,0.0  
6,57,91,0.0,0.0  
6,58,91,0.0,0.0  
6,59,91,0.0,0.0  
6,61,91,0.0,0.0  
6,63,91,0.0,0.0  
6,64,91,0.0,0.0  
6,65,91,0.0,0.0  
6,66,91,0.0,0.0  
6,67,91,0.0,0.0  
6,69,91,0.0,0.0  
6,70,91,0.0,0.0  
6,75,91,0.0,0.0  
6,77,91,0.0,0.0  
6,78,91,0.0,0.0  
6,81,91,0.0,0.0  
6,82,91,0.0,0.0  
6,83,91,0.0,0.0  
6,85,91,0.0,0.0  
6,87,91,0.0,0.0  
6,93,91,0.0,0.0  
6,94,91,0.0,0.0  
6,95,91,0.0,0.0  
6,98,91,0.0,0.0  
6,100,91,0.0,0.0  
6,102,91,0.0,0.0  
6,107,91,0.0,0.0  
6,108,91,0.0,0.0  
6,110,91,0.0,0.0  
6,115,91,0.0,0.0  
6,116,91,0.0,0.0  
6,117,91,0.0,0.0  
6,118,91,0.0,0.0  
6,119,91,0.0,0.0  
6,120,91,0.0,0.0  
6,122,91,0.0,0.0  
6,125,91,0.0,0.0  
6,127,91,0.0,0.0  
6,129,91,0.0,0.0  
6,131,91,0.0,0.0  
6,133,91,0.0,0.0  
6,134,91,0.0,0.0  
6,136,91,0.0,0.0  
6,139,91,0.0,0.0  
6,141,91,0.0,0.0  
6,142,91,0.0,0.0  
6,143,91,0.0,0.0  
6,144,91,0.0,0.0  
6,145,91,0.0,0.0  
6,146,91,0.0,0.0  
6,147,91,0.0,0.0  
6,150,91,0.0,0.0  
6,152,91,0.0,0.0  
6,153,91,0.0,0.0  
6,154,91,0.0,0.0  
6,155,91,0.0,0.0  
6,157,91,0.0,0.0  
6,158,91,0.0,0.0  
6,159,91,0.0,0.0  
6,160,91,0.0,0.0  
6,161,91,0.0,0.0  
6,164,91,0.0,0.0  
6,167,91,0.0,0.0  
6,168,91,0.0,0.0  
6,189,91,0.0,0.0  
6,191,91,0.0,0.0  
6,193,91,0.0,0.0  
6,194,91,0.0,0.0  
6,197,91,0.0,0.0  
6,198,91,0.0,0.0  
6,199,91,0.0,0.0  
6,200,91,0.0,0.0  
6,202,91,0.0,0.0  
6,205,91,0.0,0.0  
6,207,91,0.0,0.0  
6,209,91,0.0,0.0  
6,214,91,0.0,0.0  
6,215,91,0.0,0.0  
6,216,91,0.0,0.0  
6,217,91,0.0,0.0  
6,218,91,0.0,0.0  
6,220,91,0.0,0.0  
6,222,91,0.0,0.0  
6,223,91,0.0,0.0  
6,224,91,0.0,0.0  
6,225,91,0.0,0.0  
6,227,91,0.0,0.0  
6,230,91,0.0,0.0  
6,231,91,0.0,0.0  
6,238,91,0.0,0.0  
6,239,91,0.0,0.0  
6,242,91,0.0,0.0  
6,249,91,0.0,0.0  
6,250,91,0.0,0.0  
6,251,91,0.0,0.0  
6,252,91,0.0,0.0  
6,258,91,0.0,0.0  
6,259,91,0.0,0.0  
6,260,91,0.0,0.0  
6,261,91,0.0,0.0  
6,262,91,0.0,0.0  
6,264,91,0.0,0.0  
6,265,91,0.0,0.0  
6,266,91,0.0,0.0  
6,267,91,0.0,0.0  
6,269,91,0.0,0.0  
6,270,91,0.0,0.0  
6,271,91,0.0,0.0  
6,273,91,0.0,0.0  
6,274,91,0.0,0.0  
6,275,91,0.0,0.0  
6,277,91,0.0,0.0  
6,279,91,0.0,0.0  
6,280,91,0.0,0.0  
6,284,91,0.0,0.0  
6,285,91,0.0,0.0  
6,288,91,0.0,0.0  
6,289,91,0.0,0.0  
