hour,linkID,pollutantID,emrate,emquant
10,2,91,268854.47645967564,10069.836700054671  
10,3,91,193909.2200040187,8197.215355897699  
10,4,91,127234.34178603016,1899.2790211545241  
10,5,91,111171.4705986147,1151.8842824626527  
10,7,91,89918.47868522313,770.8364679649266  
10,8,91,94068.16742959706,3532.803497992643  
10,10,91,170158.65735286218,5607.156881556936  
10,11,91,292704.3214596227,8046.255491773887  
10,13,91,292704.3214596227,6342.89855150902  
10,14,91,292704.3214596227,6979.092300024438  
10,16,91,292704.3214596227,9356.790510669569  
10,18,91,292704.3214596227,1349.4852213695667  
10,20,91,292704.3214596227,11168.89810752315  
10,21,91,292704.3214596227,6571.552474016242  
10,22,91,585408.6429192454,17629.337021899195  
10,23,91,292704.3214596227,8157.044396132686  
10,24,91,292704.3214596227,3060.4796761839953  
10,25,91,292704.3214596227,11107.223461667823  
10,26,91,292704.3214596227,11025.295263168195  
10,28,91,292704.3214596227,1637.2908837245827  
10,29,91,292704.3214596227,3375.714706863457  
10,32,91,108733.10879312929,866.921931855582  
10,34,91,346620.49694800464,464.2418725507283  
10,35,91,66706.81767708901,709.7979321309535  
10,36,91,53998.520930850675,1821.854920076424  
10,37,91,50320.35090431486,2068.2863037781517  
10,38,91,169892.59381424723,7728.718489032152  
10,41,91,565664.9563333306,4656.816690717136  
10,43,91,0.0,0.0  
10,44,91,0.0,0.0  
10,45,91,6581.631182454346,263.4373725308197  
10,47,91,73176.08036490568,1037.4524922168061  
10,49,91,174898.20157555406,1242.0044706899007  
10,53,91,228130.7646194797,5485.791085162197  
10,55,91,1317169.446568302,32127.759233991503  
10,57,91,1243993.3662033966,88241.80077810996  
10,58,91,1829402.009122642,140162.78508684385  
10,59,91,2707514.97350151,206073.53754771774  
10,61,91,1829402.009122642,137367.04841799286  
10,63,91,1463521.6072981134,103642.61874037713  
10,64,91,1170817.2858384908,41079.34472414071  
10,65,91,1170817.2858384908,49093.91330231562  
10,66,91,1390345.5269332079,106319.3918149711  
10,67,91,2195282.41094717,168168.66050192207  
10,69,91,10098299.090356983,68316.61032073657  
10,70,91,11634996.778020002,147876.19068392253  
10,75,91,270497.84298401326,1652.0419025510394  
10,77,91,579755.9162634211,13207.448483423392  
10,78,91,209628.46068598705,5644.244709510019  
10,81,91,577247.3714222099,4212.749181203824  
10,82,91,292704.3214596227,26141.378720910543  
10,83,91,292704.3214596227,17354.494272353124  
10,85,91,0.0,0.0  
10,87,91,292704.3214596227,21410.828634344976  
10,93,91,292704.3214596227,1591.497122422946  
10,94,91,132264.7020594011,5226.728060085324  
10,95,91,74862.6104475021,3438.4903360300964  
10,98,91,750317.4961593833,62055.56437832064  
10,100,91,219793.34812366765,2081.1840010372757  
10,102,91,1756225.9287577362,138330.70285329546  
10,107,91,439056.48218943406,32896.636689134895  
10,108,91,236619.61056570808,9930.632123078047  
10,110,91,512232.56255433976,65237.04443305436  
10,115,91,1390345.5269332079,77645.45759935433  
10,116,91,1170817.2858384908,52065.89492284755  
10,117,91,1536697.6876630192,67661.83401798639  
10,118,91,1243993.3662033966,55163.26214398352  
10,119,91,1170817.2858384908,9953.497773876376  
10,120,91,1170817.2858384908,40834.47922965027  
10,122,91,512232.56255433976,28444.597400984  
10,125,91,330658.3998374517,1533.0563570583251  
10,127,91,423249.7672637746,10853.089888888797  
10,129,91,548820.6027367925,13040.173975768666  
10,131,91,627223.5459849058,23826.914404429826  
10,133,91,878112.9643788681,53108.43726194391  
10,134,91,1097641.205473585,48009.96934020648  
10,136,91,1390345.5269332079,21555.777638925912  
10,139,91,1317169.446568302,11899.158017322148  
10,141,91,408641.6825807246,4567.992740664913  
10,142,91,899702.2404992875,49810.8698385258  
10,143,91,4599538.85661693,123364.98955606078  
10,144,91,1407634.7358941755,40325.25651233342  
10,145,91,467089.5731042875,12884.271118349989  
10,146,91,671365.4283113887,19281.02674317462  
10,147,91,2536770.7859833967,104896.3805434701  
10,150,91,0.0,0.0  
10,152,91,292704.3214596227,21956.391125567192  
10,153,91,365880.40182452835,15392.55161624243  
10,154,91,585408.6429192454,26568.140180298848  
10,155,91,804936.8840139625,9789.860773351915  
10,157,91,18367196.171591323,978933.397154317  
10,158,91,1015213.1930138498,48080.33924021456  
10,159,91,792593.4260035984,22620.261575777346  
10,160,91,2321345.6020970573,175818.37030694677  
10,161,91,1564947.9205609995,120245.52966981306  
10,164,91,0.0,0.0  
10,167,91,0.0,0.0  
10,168,91,0.0,0.0  
10,189,91,117364.87080701668,7775.548035167607  
10,191,91,690227.3183357078,40441.42712904974  
10,193,91,296308.62117857835,18745.60794239076  
10,194,91,11982086.392428517,101749.22329049182  
10,197,91,439056.48218943406,28275.599979357215  
10,198,91,292704.3214596227,9480.992099686073  
10,199,91,292704.3214596227,12715.719301381985  
10,200,91,292704.3214596227,22296.337186025976  
10,202,91,585408.6429192454,22776.578450224384  
10,205,91,4463740.902259246,10509.343684547754  
10,207,91,951289.0447437738,66150.14414100478  
10,209,91,3457777.2109814864,20176.811977107212  
10,214,91,44442272.80828605,2615695.984079337  
10,215,91,37209467.4926292,1531046.7609370924  
10,216,91,20365454.025063902,704953.3754012295  
10,217,91,10268832.75366366,783404.6549287762  
10,218,91,1536697.6876630192,129262.29977157016  
10,220,91,951289.0447437738,67934.59171540657  
10,222,91,1536697.6876630192,60642.08625236666  
10,223,91,562769.217009694,42361.64975270003  
10,224,91,477338.96730541874,20044.040174710073  
10,225,91,650392.370947974,21878.09358084955  
10,227,91,2354943.3485384095,14965.161381759097  
10,230,91,951289.0447437738,3639.8754327549386  
10,231,91,12166.697119728668,1346.2945152801865  
10,238,91,1613126.8587580542,33308.89093134023  
10,239,91,0.0,0.0  
10,242,91,292704.3214596227,12418.970825396747  
10,249,91,8627.16118682656,69.02811403603813  
10,250,91,0.0,0.0  
10,251,91,7643.991031238766,99.28531828745831  
10,252,91,8206.26882061884,165.6844965356659  
10,258,91,6767.1590511235145,250.70071087237739  
10,259,91,54604.5255151634,424.20692995139166  
10,260,91,18654.792387451558,484.41759895927623  
10,261,91,13529.179317780801,348.952326054637  
10,262,91,0.0,0.0  
10,264,91,0.0,0.0  
10,265,91,292704.3214596227,7485.7196920091055  
10,266,91,292704.3214596227,7808.356676520473  
10,267,91,599448.1981463517,4657.057976046337  
10,269,91,75244.35032808226,1128.7551121120346  
10,270,91,62533.15144200474,1938.1196246694458  
10,271,91,70477.96587569696,2134.5559807219106  
10,273,91,804936.8840139625,65092.68193368957  
10,274,91,1024465.1251086795,47001.100547220536  
10,275,91,365880.40182452835,15767.97210738859  
10,277,91,84945.96219765773,4594.26463850912  
10,279,91,304900.33485377365,23167.92934089429  
10,280,91,365880.40182452835,30910.87337748304  
10,284,91,6952562.168572695,62154.183159850036  
10,285,91,11308709.745472316,533906.9842461882  
10,288,91,658584.723284151,34531.92953953123  
10,289,91,292704.3214596227,8304.036724427666  
10,290,91,24910.951129927522,594.1996472540392  
10,292,91,44990.31538417929,1400.5370668850658  
10,293,91,40653.287413156955,1063.4811163387674  
10,294,91,7347.431581590287,213.96705568424528  
10,297,91,878112.9643788681,25135.626520638427  
10,299,91,1597907.5718953996,100179.19232823497  
10,302,91,2119177.4227240756,9701.867597757415  
10,303,91,734572.4466173272,55510.61594417294  
