linkID,countyID,zoneID,roadTypeID,linkLength,linkVolume,linkAvgSpeed,linkDescription,linkAvgGrade
2,17031,0,5,0.03745459935298865,67,1.1185,Urban Unrestricted,0
3,17031,0,5,0.04227346876918908,67,1.1185,Urban Unrestricted,0
4,17031,0,5,0.014927408705021947,67,1.1185,Urban Unrestricted,0
5,17031,0,5,0.0103613299010997,67,1.1185,Urban Unrestricted,0
7,17031,0,5,0.008572614653139177,66,1.1185000000000003,Urban Unrestricted,0
8,17031,0,5,0.037555781031204626,62,1.1185,Urban Unrestricted,0
10,17031,0,5,0.032952521892137626,52,2.5708292307692306,Urban Unrestricted,0
11,17031,0,5,0.027489363503927063,4,0.5,Urban Unrestricted,0
13,17031,0,5,0.021669986011409112,4,0.5,Urban Unrestricted,0
14,17031,0,5,0.023843489106077902,4,0.5,Urban Unrestricted,0
16,17031,0,5,0.03196669753289002,4,0.5,Urban Unrestricted,0
18,17031,0,5,0.004610404160212313,4,0.5,Urban Unrestricted,0
20,17031,0,5,0.038157612609979345,4,0.5,Urban Unrestricted,0
21,17031,0,5,0.02245116314390582,5,0.5,Urban Unrestricted,0
22,17031,0,5,0.030114582753659625,9,1.1185,Urban Unrestricted,0
23,17031,0,5,0.027867864592692443,7,7.333387142857142,Urban Unrestricted,0
24,17031,0,5,0.010455874586758281,5,11.2613,Urban Unrestricted,0
25,17031,0,5,0.037946906305583936,5,10.648362,Urban Unrestricted,0
26,17031,0,5,0.03766700542099474,5,9.56118,Urban Unrestricted,0
28,17031,0,5,0.005593668298301635,5,9.968314000000001,Urban Unrestricted,0
29,17031,0,5,0.011532848883234281,7,4.466658571428573,Urban Unrestricted,0
32,17031,0,5,0.007972934292764024,37,27.09309297297298,Urban Unrestricted,0
34,17031,0,5,0.0013393376232461163,46,2.144347826086957,Urban Unrestricted,0
35,17031,0,5,0.010640560543105316,46,16.454565217391302,Urban Unrestricted,0
36,17031,0,5,0.03373897819181847,46,25.138913043478258,Urban Unrestricted,0
37,17031,0,5,0.04110238236833919,46,28.98760869565217,Urban Unrestricted,0
38,17031,0,5,0.04549179169918601,70,10.08642857142857,Urban Unrestricted,0
41,17031,0,5,0.008232464533251029,9,7.750231111111112,Urban Unrestricted,0
43,17031,0,5,0.03653043279711975,0,0.0,Urban Unrestricted,0
44,17031,0,5,0.04345939694922808,0,0.0,Urban Unrestricted,0
45,17031,0,5,0.04002615236677265,5,17.406,Urban Unrestricted,0
47,17031,0,5,0.014177481043578213,5,5.648,Urban Unrestricted,0
49,17031,0,5,0.0071012992672389984,6,16.38,Urban Unrestricted,0
53,17031,0,5,0.024046695737475185,9,26.737994444444443,Urban Unrestricted,0
55,17031,0,5,0.02439151569883117,9,1.1185,Urban Unrestricted,0
57,17031,0,5,0.07093430172173616,21,1.1185,Urban Unrestricted,0
58,17031,0,5,0.07661672196045316,20,1.1185,Urban Unrestricted,0
59,17031,0,5,0.07611168897109068,17,1.1185,Urban Unrestricted,0
61,17031,0,5,0.07508849762544668,14,1.1185,Urban Unrestricted,0
63,17031,0,5,0.07081727951507145,19,1.1185,Urban Unrestricted,0
64,17031,0,5,0.03508604222111513,20,1.1185000000000003,Urban Unrestricted,0
65,17031,0,5,0.041931319170058705,18,1.1185,Urban Unrestricted,0
66,17031,0,5,0.0764697621960837,15,1.1185,Urban Unrestricted,0
67,17031,0,5,0.07660456789674022,22,1.1185,Urban Unrestricted,0
69,17031,0,5,0.006765160123448227,75,1.1185,Urban Unrestricted,0
70,17031,0,5,0.012709603062656586,103,1.1185,Urban Unrestricted,0
75,17031,0,5,0.006107412481838817,49,29.873080612244898,Urban Unrestricted,0
77,17031,0,5,0.02278104994347722,41,14.990628048780488,Urban Unrestricted,0
78,17031,0,5,0.02692499239387544,22,49.40312818181819,Urban Unrestricted,0
81,17031,0,5,0.007297996300657969,11,3.263986363636364,Urban Unrestricted,0
82,17031,0,5,0.08930984889649685,5,0.5,Urban Unrestricted,0
83,17031,0,5,0.059290188084042704,4,0.5,Urban Unrestricted,0
85,17031,0,5,0.015025793847243401,4,0.5,Urban Unrestricted,0
87,17031,0,5,0.07314831748153233,4,0.5,Urban Unrestricted,0
93,17031,0,5,0.005437217716795774,9,0.5,Urban Unrestricted,0
94,17031,0,5,0.03951718015996406,22,8.47314590909091,Urban Unrestricted,0
95,17031,0,5,0.04593067641478199,28,17.232090357142855,Urban Unrestricted,0
98,17031,0,5,0.08270574083099712,132,6.903517575757577,Urban Unrestricted,0
100,17031,0,5,0.009468821594483779,128,1.112265625,Urban Unrestricted,0
102,17031,0,5,0.07876589258145361,4,0.5,Urban Unrestricted,0
107,17031,0,5,0.07492575106758453,9,0.5,Urban Unrestricted,0
108,17031,0,5,0.04196876201146634,4,0.5,Urban Unrestricted,0
110,17031,0,5,0.1273582532663252,7,0.5,Urban Unrestricted,0
115,17031,0,5,0.0558461591706796,8,0.5,Urban Unrestricted,0
116,17031,0,5,0.04446970125279634,5,0.5,Urban Unrestricted,0
117,17031,0,5,0.044030673411687905,12,1.1185,Urban Unrestricted,0
118,17031,0,5,0.04434369478379048,4,0.5,Urban Unrestricted,0
119,17031,0,5,0.008501324582638095,4,0.5,Urban Unrestricted,0
120,17031,0,5,0.034876901565735176,4,0.5,Urban Unrestricted,0
122,17031,0,5,0.055530630967972644,4,0.5,Urban Unrestricted,0
125,17031,0,5,0.004636375055985149,153,12.50764705882353,Urban Unrestricted,0
127,17031,0,5,0.025642282000653802,153,6.197777777777778,Urban Unrestricted,0
129,17031,0,5,0.02376035795803127,4,0.5,Urban Unrestricted,0
131,17031,0,5,0.03798791444765567,4,0.5,Urban Unrestricted,0
