linkID,countyID,zoneID,roadTypeID,linkLength,linkVolume,linkAvgSpeed,linkDescription,linkAvgGrade
2,17031,0,5,0.03745459935298865,60,1.6031833333333334,Urban Unrestricted,0
3,17031,0,5,0.04227346876918908,50,6.9194884000000005,Urban Unrestricted,0
4,17031,0,5,0.014927408705021947,44,6.395786363636364,Urban Unrestricted,0
5,17031,0,5,0.0103613299010997,38,5.2128305263157895,Urban Unrestricted,0
7,17031,0,5,0.008572614653139177,39,8.631952051282052,Urban Unrestricted,0
8,17031,0,5,0.037555781031204626,37,12.678348648648647,Urban Unrestricted,0
10,17031,0,5,0.032952521892137626,21,2.838667619047619,Urban Unrestricted,0
11,17031,0,5,0.027489363503927063,4,0.5,Urban Unrestricted,0
13,17031,0,5,0.021669986011409112,4,0.5,Urban Unrestricted,0
14,17031,0,5,0.023843489106077902,4,0.5,Urban Unrestricted,0
16,17031,0,5,0.03196669753289002,4,0.5,Urban Unrestricted,0
18,17031,0,5,0.004610404160212313,4,0.5,Urban Unrestricted,0
20,17031,0,5,0.038157612609979345,4,0.5,Urban Unrestricted,0
21,17031,0,5,0.02245116314390582,4,0.5,Urban Unrestricted,0
22,17031,0,5,0.030114582753659625,8,1.1185,Urban Unrestricted,0
23,17031,0,5,0.027867864592692443,11,30.007019090909093,Urban Unrestricted,0
24,17031,0,5,0.010455874586758281,10,30.213708000000004,Urban Unrestricted,0
25,17031,0,5,0.037946906305583936,11,31.26584,Urban Unrestricted,0
26,17031,0,5,0.03766700542099474,11,31.806787272727277,Urban Unrestricted,0
28,17031,0,5,0.005593668298301635,11,29.691805454545456,Urban Unrestricted,0
29,17031,0,5,0.011532848883234281,14,1.6053714285714287,Urban Unrestricted,0
32,17031,0,5,0.007972934292764024,25,24.69648,Urban Unrestricted,0
34,17031,0,5,0.0013393376232461163,41,2.1560975609756095,Urban Unrestricted,0
35,17031,0,5,0.010640560543105316,41,15.521463414634146,Urban Unrestricted,0
36,17031,0,5,0.03373897819181847,41,24.770487804878048,Urban Unrestricted,0
37,17031,0,5,0.04110238236833919,41,29.440487804878046,Urban Unrestricted,0
38,17031,0,5,0.04549179169918601,53,12.839245283018869,Urban Unrestricted,0
41,17031,0,5,0.008232464533251029,18,2.5015438888888895,Urban Unrestricted,0
43,17031,0,5,0.03653043279711975,0,0.0,Urban Unrestricted,0
44,17031,0,5,0.04345939694922808,0,0.0,Urban Unrestricted,0
45,17031,0,5,0.04002615236677265,4,6.8275,Urban Unrestricted,0
47,17031,0,5,0.014177481043578213,4,2.2175000000000002,Urban Unrestricted,0
49,17031,0,5,0.0071012992672389984,10,17.427,Urban Unrestricted,0
53,17031,0,5,0.024046695737475185,36,14.812701944444447,Urban Unrestricted,0
55,17031,0,5,0.02439151569883117,32,1.125490625,Urban Unrestricted,0
57,17031,0,5,0.07093430172173616,30,1.1185000000000003,Urban Unrestricted,0
58,17031,0,5,0.07661672196045316,24,1.1185,Urban Unrestricted,0
59,17031,0,5,0.07611168897109068,17,1.1185,Urban Unrestricted,0
61,17031,0,5,0.07508849762544668,25,1.1185,Urban Unrestricted,0
63,17031,0,5,0.07081727951507145,26,1.1185,Urban Unrestricted,0
64,17031,0,5,0.03508604222111513,26,1.1185,Urban Unrestricted,0
65,17031,0,5,0.041931319170058705,24,1.1185,Urban Unrestricted,0
66,17031,0,5,0.0764697621960837,22,1.1185,Urban Unrestricted,0
67,17031,0,5,0.07660456789674022,32,1.1185,Urban Unrestricted,0
69,17031,0,5,0.006765160123448227,119,1.1184999999999998,Urban Unrestricted,0
70,17031,0,5,0.012709603062656586,162,1.1185,Urban Unrestricted,0
75,17031,0,5,0.006107412481838817,30,31.901857,Urban Unrestricted,0
77,17031,0,5,0.02278104994347722,19,9.411912105263157,Urban Unrestricted,0
78,17031,0,5,0.02692499239387544,14,34.08163571428572,Urban Unrestricted,0
81,17031,0,5,0.007297996300657969,14,3.4551285714285718,Urban Unrestricted,0
82,17031,0,5,0.08930984889649685,4,0.5,Urban Unrestricted,0
83,17031,0,5,0.059290188084042704,4,0.5,Urban Unrestricted,0
85,17031,0,5,0.015025793847243401,4,0.5,Urban Unrestricted,0
87,17031,0,5,0.07314831748153233,8,0.5,Urban Unrestricted,0
93,17031,0,5,0.005437217716795774,5,0.5,Urban Unrestricted,0
