linkID,countyID,zoneID,roadTypeID,linkLength,linkVolume,linkAvgSpeed,linkDescription,linkAvgGrade
2,17031,0,5,0.03745459935298865,3,30.124933333333335,Urban Unrestricted,0
3,17031,0,5,0.04227346876918908,3,30.646900000000002,Urban Unrestricted,0
4,17031,0,5,0.014927408705021947,3,32.91372666666667,Urban Unrestricted,0
5,17031,0,5,0.0103613299010997,3,28.05198,Urban Unrestricted,0
7,17031,0,5,0.008572614653139177,3,31.0943,Urban Unrestricted,0
8,17031,0,5,0.037555781031204626,3,30.393373333333333,Urban Unrestricted,0
10,17031,0,5,0.032952521892137626,2,2.53,Urban Unrestricted,0
11,17031,0,5,0.027489363503927063,1,0.5,Urban Unrestricted,0
13,17031,0,5,0.021669986011409112,1,0.5,Urban Unrestricted,0
14,17031,0,5,0.023843489106077902,1,0.5,Urban Unrestricted,0
16,17031,0,5,0.03196669753289002,1,0.5,Urban Unrestricted,0
18,17031,0,5,0.004610404160212313,1,0.5,Urban Unrestricted,0
20,17031,0,5,0.038157612609979345,1,0.5,Urban Unrestricted,0
21,17031,0,5,0.02245116314390582,1,0.5,Urban Unrestricted,0
22,17031,0,5,0.030114582753659625,2,1.1185,Urban Unrestricted,0
23,17031,0,5,0.027867864592692443,4,35.512375,Urban Unrestricted,0
24,17031,0,5,0.010455874586758281,3,31.690833333333334,Urban Unrestricted,0
25,17031,0,5,0.037946906305583936,4,34.841275,Urban Unrestricted,0
26,17031,0,5,0.03766700542099474,4,37.928335000000004,Urban Unrestricted,0
28,17031,0,5,0.005593668298301635,4,36.116365,Urban Unrestricted,0
29,17031,0,5,0.011532848883234281,4,1.1185,Urban Unrestricted,0
32,17031,0,5,0.007972934292764024,2,10.782340000000001,Urban Unrestricted,0
34,17031,0,5,0.0013393376232461163,2,1.83,Urban Unrestricted,0
35,17031,0,5,0.010640560543105316,2,17.1,Urban Unrestricted,0
36,17031,0,5,0.03373897819181847,2,24.68,Urban Unrestricted,0
