linkID,countyID,zoneID,roadTypeID,linkLength,linkVolume,linkAvgSpeed,linkDescription,linkAvgGrade
2,17031,0,5,0.03745459935298865,40,8.23719325,Urban Unrestricted,0
3,17031,0,5,0.04227346876918908,31,16.89079322580645,Urban Unrestricted,0
4,17031,0,5,0.014927408705021947,25,20.8613672,Urban Unrestricted,0
5,17031,0,5,0.0103613299010997,21,21.93964380952381,Urban Unrestricted,0
7,17031,0,5,0.008572614653139177,19,24.35504315789474,Urban Unrestricted,0
8,17031,0,5,0.037555781031204626,18,18.364527222222225,Urban Unrestricted,0
10,17031,0,5,0.032952521892137626,13,3.4753846153846153,Urban Unrestricted,0
11,17031,0,5,0.027489363503927063,4,0.5,Urban Unrestricted,0
13,17031,0,5,0.021669986011409112,4,0.5,Urban Unrestricted,0
14,17031,0,5,0.023843489106077902,4,0.5,Urban Unrestricted,0
16,17031,0,5,0.03196669753289002,4,0.5,Urban Unrestricted,0
18,17031,0,5,0.004610404160212313,4,0.5,Urban Unrestricted,0
20,17031,0,5,0.038157612609979345,4,0.5,Urban Unrestricted,0
21,17031,0,5,0.02245116314390582,4,0.5,Urban Unrestricted,0
22,17031,0,5,0.030114582753659625,8,1.1185,Urban Unrestricted,0
23,17031,0,5,0.027867864592692443,11,28.32520181818182,Urban Unrestricted,0
24,17031,0,5,0.010455874586758281,9,30.255055555555558,Urban Unrestricted,0
25,17031,0,5,0.037946906305583936,11,30.405611818181818,Urban Unrestricted,0
26,17031,0,5,0.03766700542099474,11,32.29486,Urban Unrestricted,0
28,17031,0,5,0.005593668298301635,11,30.10056636363636,Urban Unrestricted,0
29,17031,0,5,0.011532848883234281,11,1.0622727272727273,Urban Unrestricted,0
32,17031,0,5,0.007972934292764024,17,24.27191235294118,Urban Unrestricted,0
34,17031,0,5,0.0013393376232461163,31,2.0538709677419353,Urban Unrestricted,0
35,17031,0,5,0.010640560543105316,30,16.551333333333336,Urban Unrestricted,0
36,17031,0,5,0.03373897819181847,31,26.289677419354835,Urban Unrestricted,0
37,17031,0,5,0.04110238236833919,31,29.850322580645162,Urban Unrestricted,0
38,17031,0,5,0.04549179169918601,40,20.98425,Urban Unrestricted,0
41,17031,0,5,0.008232464533251029,7,0.5,Urban Unrestricted,0
43,17031,0,5,0.03653043279711975,0,0.0,Urban Unrestricted,0
44,17031,0,5,0.04345939694922808,0,0.0,Urban Unrestricted,0
45,17031,0,5,0.04002615236677265,4,20.6575,Urban Unrestricted,0
