linkID,countyID,zoneID,roadTypeID,linkLength,linkVolume,linkAvgSpeed,linkDescription,linkAvgGrade
2,17031,0,5,0.03745459935298865,5,30.342667999999996,Urban Unrestricted,0
3,17031,0,5,0.04227346876918908,5,40.793932000000005,Urban Unrestricted,0
4,17031,0,5,0.014927408705021947,5,37.572652,Urban Unrestricted,0
5,17031,0,5,0.0103613299010997,4,40.31074,Urban Unrestricted,0
7,17031,0,5,0.008572614653139177,5,37.08946,Urban Unrestricted,0
8,17031,0,5,0.037555781031204626,6,28.96169333333334,Urban Unrestricted,0
10,17031,0,5,0.032952521892137626,4,2.66,Urban Unrestricted,0
11,17031,0,5,0.027489363503927063,4,0.5,Urban Unrestricted,0
13,17031,0,5,0.021669986011409112,3,0.5,Urban Unrestricted,0
14,17031,0,5,0.023843489106077902,2,0.5,Urban Unrestricted,0
16,17031,0,5,0.03196669753289002,2,0.5,Urban Unrestricted,0
18,17031,0,5,0.004610404160212313,3,0.5,Urban Unrestricted,0
20,17031,0,5,0.038157612609979345,3,0.5,Urban Unrestricted,0
21,17031,0,5,0.02245116314390582,4,0.5,Urban Unrestricted,0
22,17031,0,5,0.030114582753659625,5,1.1185,Urban Unrestricted,0
23,17031,0,5,0.027867864592692443,4,0.5,Urban Unrestricted,0
24,17031,0,5,0.010455874586758281,4,0.5,Urban Unrestricted,0
25,17031,0,5,0.037946906305583936,4,0.5,Urban Unrestricted,0
26,17031,0,5,0.03766700542099474,5,0.5,Urban Unrestricted,0
28,17031,0,5,0.005593668298301635,4,0.5,Urban Unrestricted,0
29,17031,0,5,0.011532848883234281,2,0.5,Urban Unrestricted,0
32,17031,0,5,0.007972934292764024,9,10.968756666666668,Urban Unrestricted,0
34,17031,0,5,0.0013393376232461163,8,2.18,Urban Unrestricted,0
35,17031,0,5,0.010640560543105316,8,16.29,Urban Unrestricted,0
36,17031,0,5,0.03373897819181847,8,25.11,Urban Unrestricted,0
37,17031,0,5,0.04110238236833919,8,29.71,Urban Unrestricted,0
38,17031,0,5,0.04549179169918601,10,9.03,Urban Unrestricted,0
41,17031,0,5,0.008232464533251029,2,0.5,Urban Unrestricted,0
43,17031,0,5,0.03653043279711975,0,0.0,Urban Unrestricted,0
44,17031,0,5,0.04345939694922808,0,0.0,Urban Unrestricted,0
45,17031,0,5,0.04002615236677265,0,0.0,Urban Unrestricted,0
47,17031,0,5,0.014177481043578213,0,0.0,Urban Unrestricted,0
49,17031,0,5,0.0071012992672389984,1,19.62,Urban Unrestricted,0
53,17031,0,5,0.024046695737475185,1,0.5,Urban Unrestricted,0
55,17031,0,5,0.02439151569883117,2,1.1185,Urban Unrestricted,0
57,17031,0,5,0.07093430172173616,2,1.1185,Urban Unrestricted,0
58,17031,0,5,0.07661672196045316,2,1.1185,Urban Unrestricted,0
59,17031,0,5,0.07611168897109068,14,1.1185,Urban Unrestricted,0
61,17031,0,5,0.07508849762544668,5,1.1185,Urban Unrestricted,0
63,17031,0,5,0.07081727951507145,2,1.1185,Urban Unrestricted,0
64,17031,0,5,0.03508604222111513,2,1.1185,Urban Unrestricted,0
65,17031,0,5,0.041931319170058705,2,1.1185,Urban Unrestricted,0
66,17031,0,5,0.0764697621960837,4,1.1185,Urban Unrestricted,0
67,17031,0,5,0.07660456789674022,6,1.1185,Urban Unrestricted,0
69,17031,0,5,0.006765160123448227,29,1.1185,Urban Unrestricted,0
70,17031,0,5,0.012709603062656586,49,1.1185,Urban Unrestricted,0
75,17031,0,5,0.006107412481838817,2,41.00421,Urban Unrestricted,0
77,17031,0,5,0.02278104994347722,3,33.42078,Urban Unrestricted,0
78,17031,0,5,0.02692499239387544,3,50.5562,Urban Unrestricted,0
81,17031,0,5,0.007297996300657969,2,2.79625,Urban Unrestricted,0
82,17031,0,5,0.08930984889649685,1,0.5,Urban Unrestricted,0
83,17031,0,5,0.059290188084042704,1,0.5,Urban Unrestricted,0
85,17031,0,5,0.015025793847243401,0,0.0,Urban Unrestricted,0
87,17031,0,5,0.07314831748153233,1,0.5,Urban Unrestricted,0
93,17031,0,5,0.005437217716795774,2,0.5,Urban Unrestricted,0
94,17031,0,5,0.03951718015996406,3,19.71542666666667,Urban Unrestricted,0
95,17031,0,5,0.04593067641478199,3,17.441143333333333,Urban Unrestricted,0
98,17031,0,5,0.08270574083099712,7,6.602345714285714,Urban Unrestricted,0
100,17031,0,5,0.009468821594483779,6,17.88,Urban Unrestricted,0
102,17031,0,5,0.07876589258145361,1,0.5,Urban Unrestricted,0
107,17031,0,5,0.07492575106758453,3,0.5,Urban Unrestricted,0
108,17031,0,5,0.04196876201146634,3,0.5,Urban Unrestricted,0
110,17031,0,5,0.1273582532663252,1,0.5,Urban Unrestricted,0
115,17031,0,5,0.0558461591706796,1,0.5,Urban Unrestricted,0
116,17031,0,5,0.04446970125279634,1,0.5,Urban Unrestricted,0
117,17031,0,5,0.044030673411687905,2,1.1185,Urban Unrestricted,0
118,17031,0,5,0.04434369478379048,1,0.5,Urban Unrestricted,0
119,17031,0,5,0.008501324582638095,1,0.5,Urban Unrestricted,0
120,17031,0,5,0.034876901565735176,1,0.5,Urban Unrestricted,0
122,17031,0,5,0.055530630967972644,1,0.5,Urban Unrestricted,0
125,17031,0,5,0.004636375055985149,12,12.63,Urban Unrestricted,0
127,17031,0,5,0.025642282000653802,12,3.47,Urban Unrestricted,0
129,17031,0,5,0.02376035795803127,1,0.5,Urban Unrestricted,0
131,17031,0,5,0.03798791444765567,1,0.5,Urban Unrestricted,0
133,17031,0,5,0.06048018810371406,1,0.5,Urban Unrestricted,0
134,17031,0,5,0.04373921924650436,1,0.5,Urban Unrestricted,0
136,17031,0,5,0.015503899729496127,1,0.5,Urban Unrestricted,0
139,17031,0,5,0.009033885540181419,1,0.5,Urban Unrestricted,0
141,17031,0,5,0.011178479669074226,20,25.9,Urban Unrestricted,0
142,17031,0,5,0.0553637276827091,25,14.08,Urban Unrestricted,0
143,17031,0,5,0.0268211647736353,25,2.21,Urban Unrestricted,0
144,17031,0,5,0.028647528711855424,26,19.827563461538464,Urban Unrestricted,0
145,17031,0,5,0.027584154860749385,5,14.419999999999998,Urban Unrestricted,0
146,17031,0,5,0.028719123639818718,5,6.45,Urban Unrestricted,0
147,17031,0,5,0.04135035814944799,1,3.8,Urban Unrestricted,0
150,17031,0,5,0.060031009192327685,0,0.0,Urban Unrestricted,0
152,17031,0,5,0.07501218641418651,2,0.5,Urban Unrestricted,0
153,17031,0,5,0.04206989917876089,4,0.5,Urban Unrestricted,0
154,17031,0,5,0.045383921986207866,4,0.5,Urban Unrestricted,0
155,17031,0,5,0.01216227131316559,15,0.5,Urban Unrestricted,0
157,17031,0,5,0.05329792244874264,59,1.1185,Urban Unrestricted,0
158,17031,0,5,0.047359844780463414,23,31.17794434782609,Urban Unrestricted,0
159,17031,0,5,0.02853955235262656,23,17.805547391304348,Urban Unrestricted,0
160,17031,0,5,0.07573985112260577,49,15.051814285714286,Urban Unrestricted,0
161,17031,0,5,0.07683676120462059,17,4.05,Urban Unrestricted,0
164,17031,0,5,0.0388337253969156,0,0.0,Urban Unrestricted,0
167,17031,0,5,0.007404717715655548,0,0.0,Urban Unrestricted,0
168,17031,0,5,0.0170932012802922,0,0.0,Urban Unrestricted,0
189,17031,0,5,0.06625106798739597,2,15.61,Urban Unrestricted,0
191,17031,0,5,0.05859146118203935,14,28.512162857142858,Urban Unrestricted,0
193,17031,0,5,0.06326379525452018,9,16.23,Urban Unrestricted,0
194,17031,0,5,0.008491778473136964,18,12.86275,Urban Unrestricted,0
197,17031,0,5,0.06440082569412449,1,0.5,Urban Unrestricted,0
198,17031,0,5,0.03239102194462795,1,0.5,Urban Unrestricted,0
199,17031,0,5,0.04344219872796126,1,0.5,Urban Unrestricted,0
200,17031,0,5,0.07617358389121583,1,0.5,Urban Unrestricted,0
202,17031,0,5,0.03890714413891275,7,0.5,Urban Unrestricted,0
205,17031,0,5,0.002354380308953109,2,1.1185,Urban Unrestricted,0
207,17031,0,5,0.06953737615975814,2,1.1185,Urban Unrestricted,0
209,17031,0,5,0.005835197222373978,5,17.17,Urban Unrestricted,0
214,17031,0,5,0.058856035454416575,235,3.602045957446808,Urban Unrestricted,0
215,17031,0,5,0.04114669905556634,257,1.97,Urban Unrestricted,0
216,17031,0,5,0.03461515635907938,262,9.658375572519084,Urban Unrestricted,0
217,17031,0,5,0.07628955244687156,231,18.853552207792205,Urban Unrestricted,0
218,17031,0,5,0.08411693517164709,3,1.1185,Urban Unrestricted,0
220,17031,0,5,0.07141319674684628,1,0.5,Urban Unrestricted,0
222,17031,0,5,0.03946260005413947,1,0.5,Urban Unrestricted,0
223,17031,0,5,0.07527357302482011,9,8.463316666666667,Urban Unrestricted,0
224,17031,0,5,0.04199120865379752,14,63.21122857142858,Urban Unrestricted,0
225,17031,0,5,0.033638299829626406,15,34.48708333333333,Urban Unrestricted,0
227,17031,0,5,0.006354786152731526,15,22.862140000000004,Urban Unrestricted,0
230,17031,0,5,0.0038262560184694713,4,0.5,Urban Unrestricted,0
231,17031,0,5,0.110654066755482,0,0.0,Urban Unrestricted,0
238,17031,0,5,0.020648649392016657,40,8.3,Urban Unrestricted,0
239,17031,0,5,0.007767644170229291,0,0.0,Urban Unrestricted,0
242,17031,0,5,0.042428382209963,1,0.5,Urban Unrestricted,0
249,17031,0,5,0.008001254704901326,1,12.9,Urban Unrestricted,0
250,17031,0,5,0.0023443080537351663,0,0.0,Urban Unrestricted,0
251,17031,0,5,0.012988675402902505,1,14.93,Urban Unrestricted,0
252,17031,0,5,0.020189991353850325,1,6.91,Urban Unrestricted,0
258,17031,0,4,0.037046670394240984,1,18.62,Urban Restricted,0
259,17031,0,5,0.00776871378240603,0,0.0,Urban Unrestricted,0
260,17031,0,5,0.02596746127741027,0,0.0,Urban Unrestricted,0
261,17031,0,5,0.025792571586069856,0,0.0,Urban Unrestricted,0
262,17031,0,5,0.02438882206316108,0,0.0,Urban Unrestricted,0
264,17031,0,5,0.02034679528011646,0,0.0,Urban Unrestricted,0
265,17031,0,5,0.02557433950643509,1,0.5,Urban Unrestricted,0
266,17031,0,5,0.02667660196331472,1,0.5,Urban Unrestricted,0
