linkID,countyID,zoneID,roadTypeID,linkLength,linkVolume,linkAvgSpeed,linkDescription,linkAvgGrade
2,17031,0,5,0.03745459935298865,21,1.1185,Urban Unrestricted,0
3,17031,0,5,0.04227346876918908,21,1.1185,Urban Unrestricted,0
4,17031,0,5,0.014927408705021947,21,1.1185,Urban Unrestricted,0
5,17031,0,5,0.0103613299010997,21,1.1185,Urban Unrestricted,0
7,17031,0,5,0.008572614653139177,21,1.1185,Urban Unrestricted,0
8,17031,0,5,0.037555781031204626,21,1.1185,Urban Unrestricted,0
10,17031,0,5,0.032952521892137626,22,0.5,Urban Unrestricted,0
11,17031,0,5,0.027489363503927063,3,0.5,Urban Unrestricted,0
13,17031,0,5,0.021669986011409112,3,0.5,Urban Unrestricted,0
14,17031,0,5,0.023843489106077902,3,0.5,Urban Unrestricted,0
16,17031,0,5,0.03196669753289002,3,0.5,Urban Unrestricted,0
18,17031,0,5,0.004610404160212313,3,0.5,Urban Unrestricted,0
20,17031,0,5,0.038157612609979345,3,0.5,Urban Unrestricted,0
21,17031,0,5,0.02245116314390582,3,0.5,Urban Unrestricted,0
22,17031,0,5,0.030114582753659625,6,1.1185,Urban Unrestricted,0
23,17031,0,5,0.027867864592692443,3,0.5,Urban Unrestricted,0
24,17031,0,5,0.010455874586758281,3,0.5,Urban Unrestricted,0
25,17031,0,5,0.037946906305583936,3,0.5,Urban Unrestricted,0
26,17031,0,5,0.03766700542099474,4,0.5,Urban Unrestricted,0
28,17031,0,5,0.005593668298301635,4,0.5,Urban Unrestricted,0
29,17031,0,5,0.011532848883234281,8,7.137012500000001,Urban Unrestricted,0
32,17031,0,5,0.007972934292764024,65,22.958847230769237,Urban Unrestricted,0
34,17031,0,5,0.0013393376232461163,56,1.9649999999999999,Urban Unrestricted,0
35,17031,0,5,0.010640560543105316,54,16.469074074074072,Urban Unrestricted,0
36,17031,0,5,0.03373897819181847,56,25.195,Urban Unrestricted,0
37,17031,0,5,0.04110238236833919,56,28.900000000000002,Urban Unrestricted,0
38,17031,0,5,0.04549179169918601,81,11.25827160493827,Urban Unrestricted,0
41,17031,0,5,0.008232464533251029,7,0.5,Urban Unrestricted,0
43,17031,0,5,0.03653043279711975,0,0.0,Urban Unrestricted,0
44,17031,0,5,0.04345939694922808,0,0.0,Urban Unrestricted,0
45,17031,0,5,0.04002615236677265,6,12.243333333333332,Urban Unrestricted,0
47,17031,0,5,0.014177481043578213,6,3.978333333333333,Urban Unrestricted,0
49,17031,0,5,0.0071012992672389984,9,15.265555555555554,Urban Unrestricted,0
53,17031,0,5,0.024046695737475185,13,25.716896153846157,Urban Unrestricted,0
55,17031,0,5,0.02439151569883117,16,21.401099375,Urban Unrestricted,0
57,17031,0,5,0.07093430172173616,17,1.1185,Urban Unrestricted,0
58,17031,0,5,0.07661672196045316,15,1.1185,Urban Unrestricted,0
59,17031,0,5,0.07611168897109068,21,1.1185,Urban Unrestricted,0
61,17031,0,5,0.07508849762544668,12,1.1185,Urban Unrestricted,0
63,17031,0,5,0.07081727951507145,11,1.1185,Urban Unrestricted,0
64,17031,0,5,0.03508604222111513,11,1.1185,Urban Unrestricted,0
65,17031,0,5,0.041931319170058705,9,1.1185,Urban Unrestricted,0
66,17031,0,5,0.0764697621960837,10,1.1185,Urban Unrestricted,0
67,17031,0,5,0.07660456789674022,21,1.1185,Urban Unrestricted,0
69,17031,0,5,0.006765160123448227,78,1.1184999999999998,Urban Unrestricted,0
70,17031,0,5,0.012709603062656586,77,1.1185,Urban Unrestricted,0
75,17031,0,5,0.006107412481838817,98,33.7481124489796,Urban Unrestricted,0
77,17031,0,5,0.02278104994347722,83,11.353179277108433,Urban Unrestricted,0
78,17031,0,5,0.02692499239387544,60,47.17907566666667,Urban Unrestricted,0
81,17031,0,5,0.007297996300657969,57,6.521836140350878,Urban Unrestricted,0
82,17031,0,5,0.08930984889649685,3,0.5,Urban Unrestricted,0
83,17031,0,5,0.059290188084042704,3,0.5,Urban Unrestricted,0
85,17031,0,5,0.015025793847243401,3,0.5,Urban Unrestricted,0
87,17031,0,5,0.07314831748153233,3,0.5,Urban Unrestricted,0
93,17031,0,5,0.005437217716795774,3,0.5,Urban Unrestricted,0
94,17031,0,5,0.03951718015996406,13,6.864148461538461,Urban Unrestricted,0
95,17031,0,5,0.04593067641478199,23,17.701478260869568,Urban Unrestricted,0
98,17031,0,5,0.08270574083099712,309,2.485097055016181,Urban Unrestricted,0
100,17031,0,5,0.009468821594483779,144,0.8029861111111112,Urban Unrestricted,0
102,17031,0,5,0.07876589258145361,14,0.5,Urban Unrestricted,0
107,17031,0,5,0.07492575106758453,54,8.49462962962963,Urban Unrestricted,0
108,17031,0,5,0.04196876201146634,89,13.308139213483148,Urban Unrestricted,0
110,17031,0,5,0.1273582532663252,11,5.181818181818182,Urban Unrestricted,0
115,17031,0,5,0.0558461591706796,13,0.5,Urban Unrestricted,0
116,17031,0,5,0.04446970125279634,13,0.5,Urban Unrestricted,0
117,17031,0,5,0.044030673411687905,16,1.1185,Urban Unrestricted,0
118,17031,0,5,0.04434369478379048,13,0.5,Urban Unrestricted,0
119,17031,0,5,0.008501324582638095,12,0.5,Urban Unrestricted,0
120,17031,0,5,0.034876901565735176,12,0.5,Urban Unrestricted,0
122,17031,0,5,0.055530630967972644,3,0.5,Urban Unrestricted,0
125,17031,0,5,0.004636375055985149,178,11.891966292134828,Urban Unrestricted,0
127,17031,0,5,0.025642282000653802,178,4.783370786516854,Urban Unrestricted,0
129,17031,0,5,0.02376035795803127,14,8.807,Urban Unrestricted,0
131,17031,0,5,0.03798791444765567,14,21.778404285714288,Urban Unrestricted,0
133,17031,0,5,0.06048018810371406,8,0.5,Urban Unrestricted,0
134,17031,0,5,0.04373921924650436,10,0.5,Urban Unrestricted,0
136,17031,0,5,0.015503899729496127,14,0.5,Urban Unrestricted,0
139,17031,0,5,0.009033885540181419,17,0.5,Urban Unrestricted,0
141,17031,0,5,0.011178479669074226,104,27.779615384615383,Urban Unrestricted,0
142,17031,0,5,0.0553637276827091,178,15.954943820224718,Urban Unrestricted,0
143,17031,0,5,0.0268211647736353,171,2.5994152046783627,Urban Unrestricted,0
144,17031,0,5,0.028647528711855424,195,27.978331076923077,Urban Unrestricted,0
145,17031,0,5,0.027584154860749385,110,6.470909090909091,Urban Unrestricted,0
146,17031,0,5,0.028719123639818718,109,3.2447706422018343,Urban Unrestricted,0
147,17031,0,5,0.04135035814944799,10,2.604,Urban Unrestricted,0
150,17031,0,5,0.060031009192327685,2,10.435,Urban Unrestricted,0
152,17031,0,5,0.07501218641418651,3,0.5,Urban Unrestricted,0
153,17031,0,5,0.04206989917876089,3,0.5,Urban Unrestricted,0
154,17031,0,5,0.045383921986207866,4,0.5,Urban Unrestricted,0
155,17031,0,5,0.01216227131316559,13,0.5,Urban Unrestricted,0
157,17031,0,5,0.05329792244874264,107,1.1184999999999998,Urban Unrestricted,0
158,17031,0,5,0.047359844780463414,452,8.52395982300885,Urban Unrestricted,0
159,17031,0,5,0.02853955235262656,457,20.04307945295405,Urban Unrestricted,0
160,17031,0,5,0.07573985112260577,510,10.000442705882355,Urban Unrestricted,0
161,17031,0,5,0.07683676120462059,316,2.630158227848101,Urban Unrestricted,0
164,17031,0,5,0.0388337253969156,1,20.83,Urban Unrestricted,0
167,17031,0,5,0.007404717715655548,1,21.21,Urban Unrestricted,0
168,17031,0,5,0.0170932012802922,1,5.61,Urban Unrestricted,0
189,17031,0,5,0.06625106798739597,51,15.037058823529412,Urban Unrestricted,0
191,17031,0,5,0.05859146118203935,362,18.95010900552486,Urban Unrestricted,0
193,17031,0,5,0.06326379525452018,172,13.768023255813953,Urban Unrestricted,0
194,17031,0,5,0.008491778473136964,289,2.3401806574394466,Urban Unrestricted,0
197,17031,0,5,0.06440082569412449,13,0.5,Urban Unrestricted,0
198,17031,0,5,0.03239102194462795,3,0.5,Urban Unrestricted,0
199,17031,0,5,0.04344219872796126,3,0.5,Urban Unrestricted,0
200,17031,0,5,0.07617358389121583,3,0.5,Urban Unrestricted,0
202,17031,0,5,0.03890714413891275,7,0.5,Urban Unrestricted,0
205,17031,0,5,0.002354380308953109,9,1.1185,Urban Unrestricted,0
207,17031,0,5,0.06953737615975814,9,1.1185,Urban Unrestricted,0
209,17031,0,5,0.005835197222373978,145,12.435241379310344,Urban Unrestricted,0
