linkID,countyID,zoneID,roadTypeID,linkLength,linkVolume,linkAvgSpeed,linkDescription,linkAvgGrade
2,17031,0,5,0.03745459935298865,75,4.145906666666667,Urban Unrestricted,0
3,17031,0,5,0.04227346876918908,66,4.901063636363635,Urban Unrestricted,0
4,17031,0,5,0.014927408705021947,60,5.411675833333334,Urban Unrestricted,0
5,17031,0,5,0.0103613299010997,57,5.221628947368421,Urban Unrestricted,0
7,17031,0,5,0.008572614653139177,54,5.339801851851852,Urban Unrestricted,0
8,17031,0,5,0.037555781031204626,48,7.491619791666667,Urban Unrestricted,0
10,17031,0,5,0.032952521892137626,34,1.0373529411764704,Urban Unrestricted,0
11,17031,0,5,0.027489363503927063,4,0.5,Urban Unrestricted,0
13,17031,0,5,0.021669986011409112,4,0.5,Urban Unrestricted,0
14,17031,0,5,0.023843489106077902,5,0.5,Urban Unrestricted,0
16,17031,0,5,0.03196669753289002,5,0.5,Urban Unrestricted,0
18,17031,0,5,0.004610404160212313,6,0.5,Urban Unrestricted,0
20,17031,0,5,0.038157612609979345,6,0.5,Urban Unrestricted,0
21,17031,0,5,0.02245116314390582,7,0.5,Urban Unrestricted,0
22,17031,0,5,0.030114582753659625,10,1.1185,Urban Unrestricted,0
23,17031,0,5,0.027867864592692443,12,27.356091666666668,Urban Unrestricted,0
24,17031,0,5,0.010455874586758281,9,28.627890000000004,Urban Unrestricted,0
25,17031,0,5,0.037946906305583936,11,31.042854545454546,Urban Unrestricted,0
26,17031,0,5,0.03766700542099474,11,29.85927818181818,Urban Unrestricted,0
28,17031,0,5,0.005593668298301635,11,30.49784,Urban Unrestricted,0
29,17031,0,5,0.011532848883234281,11,1.0060454545454547,Urban Unrestricted,0
32,17031,0,5,0.007972934292764024,26,26.393158461538466,Urban Unrestricted,0
34,17031,0,5,0.0013393376232461163,26,2.141153846153846,Urban Unrestricted,0
35,17031,0,5,0.010640560543105316,26,15.860384615384616,Urban Unrestricted,0
36,17031,0,5,0.03373897819181847,26,24.798461538461538,Urban Unrestricted,0
37,17031,0,5,0.04110238236833919,26,28.566538461538464,Urban Unrestricted,0
38,17031,0,5,0.04549179169918601,36,10.59361111111111,Urban Unrestricted,0
41,17031,0,5,0.008232464533251029,19,9.29739210526316,Urban Unrestricted,0
43,17031,0,5,0.03653043279711975,0,0.0,Urban Unrestricted,0
44,17031,0,5,0.04345939694922808,0,0.0,Urban Unrestricted,0
45,17031,0,5,0.04002615236677265,3,9.313333333333333,Urban Unrestricted,0
47,17031,0,5,0.014177481043578213,3,11.39,Urban Unrestricted,0
