linkID,countyID,zoneID,roadTypeID,linkLength,linkVolume,linkAvgSpeed,linkDescription,linkAvgGrade
2,17031,0,5,0.03745459935298865,66,1.1185,Urban Unrestricted,0
3,17031,0,5,0.04227346876918908,66,1.1185,Urban Unrestricted,0
4,17031,0,5,0.014927408705021947,66,1.1185,Urban Unrestricted,0
5,17031,0,5,0.0103613299010997,67,1.1185,Urban Unrestricted,0
7,17031,0,5,0.008572614653139177,66,1.1185,Urban Unrestricted,0
8,17031,0,5,0.037555781031204626,66,1.1185,Urban Unrestricted,0
10,17031,0,5,0.032952521892137626,62,0.5,Urban Unrestricted,0
11,17031,0,5,0.027489363503927063,5,0.5,Urban Unrestricted,0
13,17031,0,5,0.021669986011409112,6,0.5,Urban Unrestricted,0
14,17031,0,5,0.023843489106077902,9,0.5,Urban Unrestricted,0
16,17031,0,5,0.03196669753289002,12,0.5,Urban Unrestricted,0
18,17031,0,5,0.004610404160212313,14,0.5,Urban Unrestricted,0
20,17031,0,5,0.038157612609979345,10,0.5,Urban Unrestricted,0
21,17031,0,5,0.02245116314390582,8,0.5,Urban Unrestricted,0
22,17031,0,5,0.030114582753659625,10,1.1185,Urban Unrestricted,0
23,17031,0,5,0.027867864592692443,5,11.073392,Urban Unrestricted,0
24,17031,0,5,0.010455874586758281,5,11.2613,Urban Unrestricted,0
25,17031,0,5,0.037946906305583936,5,10.648362,Urban Unrestricted,0
26,17031,0,5,0.03766700542099474,5,9.56118,Urban Unrestricted,0
28,17031,0,5,0.005593668298301635,5,9.968314000000001,Urban Unrestricted,0
29,17031,0,5,0.011532848883234281,8,5.599075000000001,Urban Unrestricted,0
32,17031,0,5,0.007972934292764024,50,25.3425256,Urban Unrestricted,0
34,17031,0,5,0.0013393376232461163,56,2.1271428571428572,Urban Unrestricted,0
35,17031,0,5,0.010640560543105316,56,16.985714285714284,Urban Unrestricted,0
36,17031,0,5,0.03373897819181847,56,26.060535714285717,Urban Unrestricted,0
37,17031,0,5,0.04110238236833919,56,28.929285714285715,Urban Unrestricted,0
38,17031,0,5,0.04549179169918601,84,7.862857142857142,Urban Unrestricted,0
41,17031,0,5,0.008232464533251029,10,4.040929,Urban Unrestricted,0
43,17031,0,5,0.03653043279711975,0,0.0,Urban Unrestricted,0
44,17031,0,5,0.04345939694922808,0,0.0,Urban Unrestricted,0
45,17031,0,5,0.04002615236677265,10,9.626,Urban Unrestricted,0
47,17031,0,5,0.014177481043578213,10,3.6100000000000003,Urban Unrestricted,0
49,17031,0,5,0.0071012992672389984,1,14.89,Urban Unrestricted,0
53,17031,0,5,0.024046695737475185,14,31.40804142857143,Urban Unrestricted,0
55,17031,0,5,0.02439151569883117,14,37.33768928571428,Urban Unrestricted,0
57,17031,0,5,0.07093430172173616,14,1.1185000000000003,Urban Unrestricted,0
58,17031,0,5,0.07661672196045316,15,1.1185,Urban Unrestricted,0
59,17031,0,5,0.07611168897109068,11,1.1185,Urban Unrestricted,0
61,17031,0,5,0.07508849762544668,19,1.1185,Urban Unrestricted,0
63,17031,0,5,0.07081727951507145,17,1.1185,Urban Unrestricted,0
64,17031,0,5,0.03508604222111513,16,1.1185,Urban Unrestricted,0
